19502,3565.3575
21666,828.47
11158,2395.96
27308,6.28
14075,56.97
24391,42.84
23893,58.98
11656,77.27
14573,39.98
26810,67.93
13007,5671.2396
12509,82.85
19671,1170.48
21712,68.97
13199,105.19
21022,539.99
17444,124.99
16754,3118.60
18795,1198.97
11848,92.27
28705,777.34
25459,553.97
11327,5915.54
14404,4.99
24062,28.99
17321,142.46
27139,1282.82
26618,2826.4382
15755,4404.0782
24583,2487.33
22419,60.47
28782,53.99
27431,2049.0982
25267,25.48
28513,811.32
13883,3021.0425
23793,38.88
17129,1735.98
25957,89.46
22711,588.96
16047,4.99
26057,5927.51
22227,34.98
13322,85.48
25144,25.48
28974,24.99
16239,39.98
25665,4.99
21337,49.97
29366,2419.06
21835,2360.95
25536,21.49
16631,5900.55
12930,4513.8425
15549,574.98
19877,69.99
12738,4956.0282
25728,574.98
23309,59.98
25473,4.99
27892,649.46
21145,69.97
22917,4.99
18589,1768.96
28284,563.77
20753,539.99
28184,3578.27
11364,4921.82
27102,782.99
29266,39.98
28576,39.98
28221,3578.27
20063,64.97
18403,2318.96
23999,2730.5425
11218,39.58
17384,1760.47
24331,548.98
13116,230.25
20109,1155.48
25350,32.27
25519,39.98
14135,86.96
14467,39.98
24500,71.58
21082,98.96
15655,2753.8225
12993,96.25
22811,34.98
26747,1938.47
20255,75.48
21583,1214.46
28075,88.42
12947,4507.5225
22857,4886.70
28267,64.47
21775,69.97
18357,2309.97
18211,65.96
11719,287.20
11473,62.98
16883,48.97
12801,29.48
28891,38.98
16737,4.99
20046,691.91
15718,63.97
23876,36.59
16691,4471.74
14198,8308.59
11281,5921.19
19940,3440.4275
24268,49.97
19608,68.45
15609,27.28
18858,1810.46
18526,2317.92
14590,1597.5582
20000,4495.48
15217,41.26
20332,78.98
15672,89.97
14636,1538.5782
22794,27.28
16302,24.99
21128,4.99
18466,97.96
16946,3071.0325
17192,6977.5825
14782,66.96
15864,103.55
20192,1155.48
21274,1197.97
16110,650.47
18274,30.97
21520,32.27
22602,1754.98
23684,34.98
22356,49.97
22748,4188.24
23830,4802.11
16256,81.96
17338,92.16
18420,2414.99
28138,7.28
27640,60.47
29157,3578.27
15048,6690.58
28659,2443.35
13554,5641.2496
22210,35.00
20501,64.98
21191,4169.33
17773,2751.4175
24437,2427.04
14527,4.99
28828,4329.61
23418,3400.0225
13053,76.97
25911,2181.5625
23249,49.97
23747,1142.42
25413,1228.83
19439,4349.8882
11865,114.92
17275,4.99
23939,1709.98
29349,38.98
20693,1155.48
27185,588.96
20521,25.22
26103,32.27
14029,56.97
14719,5512.26
17965,3001.0425
15801,4381.3782
12555,68.97
25974,5819.05
12492,5166.4082
12884,5900.55
13382,4525.8225
22665,586.97
26993,38.98
19027,3029.0782
26601,2862.7396
17945,3961.0325
22273,574.98
23355,603.49
27683,38.98
22336,600.46
26664,123.98
25582,1164.47
11908,8079.05
27056,2071.4196
11410,4464.0682
13574,39.98
26558,6.28
28722,119.98
29220,24.99
24892,7.28
12300,13242.70
13966,6842.1182
11802,215.29
16130,61.96
29412,2671.8796
28330,10.24
27248,36.27
25084,2393.06
26166,128.97
14656,3084.0582
26727,4482.1382
11739,4758.03
28719,2384.07
23810,32.28
18214,6093.20
15343,1552.48
26040,3018.33
28032,75.47
25161,2438.06
23169,685.47
13777,7147.07
16694,78.20
11785,74.98
18855,1155.48
21772,23.97
28078,6011.31
18168,6907.5525
16176,4404.0782
17381,347.93
23123,39.98
12426,99.47
27560,782.99
21649,553.97
23641,64.47
19734,119.98
18732,114.46
22290,600.46
21085,39.98
20298,69.99
19611,6054.22
19688,119.98
17696,39.98
18778,39.98
20770,49.97
29080,777.34
20252,69.97
22559,4.99
28642,27.28
15907,4.99
15220,4384.0782
22167,123.98
29034,190.27
14341,244.12
22854,4659.9025
15612,79.97
23687,29.99
27514,539.99
22605,1750.98
28596,7.95
19937,72.96
11344,8119.81
28201,2419.06
16299,4.99
29283,53.99
19250,31.27
23246,32.28
24328,574.98
25645,21.49
27809,1164.47
13259,7853.49
14138,4444.22
24079,39.98
27122,786.33
24958,2384.07
26243,27.28
14779,3262.83
26681,2813.7696
15861,7.28
27763,785.32
25599,1174.48
14387,898.46
13305,71.97
25207,86.95
26289,29.98
12223,34.99
24125,13.98
28470,3399.99
15735,116.25
18652,13.98
22731,69.97
19814,589.98
13056,3291.82
21380,2735.5325
28327,2407.04
12177,4811.50
23372,553.97
12867,4366.4096
14859,40.26
26432,123.98
17776,72.25
12034,74.54
24769,34.89
20690,39.47
21523,38.98
22041,4167.23
13385,4548.5025
15094,7108.8725
17086,4194.33
13508,128.97
25410,2384.07
22164,563.77
29160,11.94
16568,69.97
21898,74.98
19485,6.28
11470,4344.0882
20126,69.99
27998,144.47
20567,3074.0782
20816,4228.72
17899,29.99
11911,62.46
26555,27.28
29472,88.98
17650,38.98
26163,123.98
13179,190.17
21208,39.98
17507,68.97
12552,8.99
11613,4381.3896
15941,3105.27
12695,192.97
17258,4347.76
25287,2983.34
14012,5249.9182
11221,46.27
12303,84.47
25914,37.93
24205,615.47
26996,15.23
20959,38.98
18340,39.98
14653,1547.5682
27637,68.97
18981,78.98
16817,4.99
14261,5653.9182
16425,5718.6925
29409,36.27
25081,777.34
27245,33.98
23607,2451.30
26853,786.33
25771,25.48
24689,1155.48
22980,29.99
15486,39.98
27889,71.58
11550,5241.4282
26870,548.98
19044,29.93
16505,39.98
20441,39.98
28768,4.99
25851,24.99
19422,1819.5882
24832,2181.5625
24377,3945.5325
28390,3374.99
19562,5314.25
20896,1957.47
11078,913.27
17570,68.97
13070,56.97
27388,83.97
25396,2398.05
24454,21.49
21460,14.98
14968,48.97
13634,234.93
11032,6525.56
22934,4173.32
15532,1589.75
12114,4719.02
20942,3.99
26352,1763.97
17524,2316.97
27434,36.27
28908,33.43
23498,4.99
22416,1764.96
11596,49.97
17006,2404.46
24314,57.09
14152,71.97
18480,2329.99
15171,4392.0182
20378,119.98
16050,76.94
27325,201.27
22997,607.96
19359,3478.7775
13949,4548.5225
15031,41.27
26933,1223.84
11095,8158.01
28407,3374.99
14089,1893.9075
15423,4.99
21915,570.47
17587,4.99
13697,6485.67
28845,4320.62
12615,5663.2296
23435,3917.5425
19107,69.99
11533,37.29
16943,37.93
18025,37.27
24517,86.58
17633,2732.6975
20879,3284.30
27371,1350.75
16551,5032.76
15469,39.98
21961,42.28
11141,113.96
28453,36.27
23043,29.99
11988,8078.02
23561,29.99
26478,49.48
14905,163.99
13886,4536.5425
18841,1145.48
27497,37.29
22542,23.78
15234,59.98
21068,81.45
23232,1120.49
17398,2354.98
19296,2547.95
25788,60.47
27952,2479.94
17132,4.99
25270,1854.5782
16442,4923.29
23106,3956.0125
27262,2049.0982
25098,1251.12
19860,132.97
13368,71.97
18606,1750.98
28516,563.77
15360,4.99
22024,23.97
14450,180.98
24016,44.22
21852,4.99
16614,71.16
13196,56.97
26744,1938.47
15924,5744.0025
19170,1151.76
12678,341.43
27826,23.78
21334,1155.48
24580,596.96
18088,1735.98
17069,4426.74
25725,2419.06
12741,39.98
21397,49.97
16677,13.98
21005,25.48
25333,100.09
13823,5393.31
15987,1404.95
26807,68.97
28971,27.28
22479,600.46
18151,76.97
11659,235.01
20315,132.97
24643,34.89
24251,2983.34
19923,24.99
17759,37.27
22087,94.46
28579,7.28
26415,68.97
13133,6813.1182
14215,5665.8882
12051,89.98
19625,52.77
21789,14.98
15297,39.98
22871,561.48
20707,1750.98
18543,1735.98
17461,2406.95
16379,58.98
15652,5160.08
18569,4.99
27059,118.96
24142,7.28
25708,1253.0682
17218,6907.5625
11384,48.97
22837,69.97
17003,2416.45
25493,1243.44
21440,562.96
18523,160.94
12781,2329.98
15698,42.28
17049,4347.76
28410,60.47
11430,84.98
22791,600.46
17172,68.49
12904,5915.53
12827,4461.3996
15821,30.97
26890,588.96
24311,624.97
11599,5957.22
14132,3804.0782
14470,3382.3975
28241,130.46
22960,4.99
12950,4760.32
15529,1587.47
24188,12.94
15775,15.23
27013,36.27
14424,6998.8625
14301,5142.7496
25539,1277.83
25662,94.97
14178,86.58
12658,6863.4396
24480,4175.61
21563,39.99
26721,58.47
18231,2414.99
11722,153.46
22499,23.78
17341,35.96
28702,1193.45
18277,6070.59
12612,5657.9082
21609,553.97
26936,1249.84
24019,1120.49
27182,1174.48
17295,4392.74
26000,32.27
22545,48.97
11676,91.28
27228,2071.4196
20979,1947.46
21317,108.95
18815,69.99
19751,37.27
20089,4.99
11138,78.97
18861,133.49
21271,1728.27
21025,69.97
19797,6021.62
20043,32.28
18154,66.44
15237,66.26
23727,34.98
27474,60.47
28825,3578.27
14716,5300.26
11015,2500.97
22376,29.99
12366,88.96
21686,9.99
21855,579.97
16113,2391.95
29346,567.76
28164,3578.27
13840,3010.0325
19459,3478.7775
20504,119.96
20381,69.99
17985,6016.66
15406,7.28
26475,30.48
24726,71.58
13242,56.97
11968,8079.05
25124,64.47
13763,30.97
26077,7.28
15114,6918.8725
26767,1331.97
24434,2398.05
26598,33.98
13365,24.27
24603,39.98
16588,6994.5825
27949,553.97
23252,14.98
16711,132.95
25416,40.22
14547,192.95
25785,4.99
29223,4355.61
26306,2800.4382
15990,3099.96
24895,4.99
21978,37.29
13073,21.98
20212,100.74
16880,2343.96
14945,4260.24
27351,123.98
13534,86.24
17862,1750.98
23850,539.99
11307,5964.22
19336,1957.47
22668,1174.48
28533,4.99
15008,170.53
21394,4657.5125
12489,157.92
23558,34.98
27643,54.98
19230,78.98
19628,6035.60
17464,1784.96
20610,6021.62
12197,47.94
27935,113.96
21102,793.46
18446,21.49
18938,69.99
17756,2715.4075
19920,91.96
29117,9.99
22084,69.97
19399,151.43
22316,617.47
20395,1179.97
23312,13.98
26229,2419.06
26538,4464.4796
27534,2071.4196
16173,43.21
18048,64.97
15177,7.28
26014,4713.33
25018,197.88
22101,32.28
19090,59.26
26492,29.98
15131,81.26
26369,53.99
19568,6060.50
26060,5794.05
13657,4819.30
22147,69.99
12429,35.00
20796,88.97
23790,46.83
18921,94.48
22270,608.96
24849,27.77
28762,27.28
12383,5898.26
12260,241.76
27703,4.99
16342,143.39
23621,2309.97
25891,5759.06
16405,3262.83
13903,4511.5425
20733,23.97
28808,24.99
23544,3971.0125
21669,2483.98
25001,49.97
27872,2393.06
14530,72.86
20627,6044.59
24955,742.35
13594,44.98
16004,2518.25
21623,9.99
19153,69.99
23143,563.77
23481,29.99
16651,13.98
16989,2319.99
29392,2393.06
17925,4698.76
24417,2467.02
29286,13.98
22253,1174.48
27766,827.33
11782,151.75
28012,7.28
13010,5716.5196
22207,4921.69
24371,4193.82
17879,119.95
29240,68.97
11324,5945.23
26644,2805.4282
18984,94.48
12320,77.96
16067,664.89
19980,94.48
12841,5933.25
11845,197.20
19505,53.47
23206,69.97
15546,39.98
28350,13.98
12535,8.99
25433,4.99
18463,4726.04
26123,64.97
14762,4.99
27119,1228.83
15758,98.96
17232,4347.76
13319,4647.5125
11155,2319.99
15068,80.94
21732,83.47
23896,548.98
25954,27.28
14593,7.28
28118,588.96
16757,4.99
17447,13.98
29177,28.98
22685,600.46
12014,3949.97
21211,4900.68
18506,101.94
23375,564.48
21148,3223.5782
25476,4.99
13488,141.98
17816,37.27
16820,3217.79
18337,6021.62
25370,1263.82
17710,113.94
14009,63.97
21042,1155.48
14699,78.98
11367,86.26
27597,564.21
21254,89.97
23959,38.98
28287,103.48
16926,44.95
12598,42.97
20564,3059.0782
22728,149.93
14072,74.98
16236,98.96
18400,2409.95
11261,6650.60
24786,2443.35
13425,4810.31
15589,4416.3796
20458,49.97
18294,78.26
26950,777.34
22622,58.98
28181,3578.27
14115,3297.7175
11951,63.52
28871,4414.59
24002,2744.5225
21838,4.99
24543,53.98
26707,33.98
11075,8068.03
19565,5308.24
13992,1802.2075
22482,39.98
24497,71.58
27368,132.97
16007,2329.99
23833,722.77
18878,2390.95
28765,3578.27
22436,607.96
16863,64.47
17527,12.94
13090,6812.4182
18045,3941.5325
27414,4.99
29406,68.97
28224,6016.33
22977,69.97
20398,68.97
17404,1709.98
28888,39.98
20962,6.28
29452,742.35
18091,1750.98
19442,1602.47
20106,131.95
28934,64.47
19047,71.95
18924,839.48
20916,119.96
18383,13.98
21457,69.97
28393,4539.46
25061,2443.35
12077,174.68
16986,68.49
13654,56.97
19001,91.95
27706,553.97
21872,34.98
13013,256.24
26827,1750.98
29329,53.99
24374,21.49
16940,5006.70
25015,2461.55
28347,73.96
12031,769.49
23541,3337.0425
21918,68.97
26873,1249.84
25556,1253.0682
17481,126.94
14487,39.98
25307,1759.97
25894,49.48
23392,553.97
15466,1587.47
12472,49.99
11536,5915.54
13700,4525.8225
25848,27.28
25602,1763.97
14533,160.55
25353,27.28
23438,123.48
13946,21.98
24912,2120.9275
27076,2071.4196
13551,5622.9182
15715,39.97
26535,64.97
15174,99.90
22897,561.92
14241,84.92
19150,65.95
16233,114.46
21165,4673.8825
12675,6812.7696
21331,2670.8896
27165,3.99
27829,39.98
20859,2508.97
29037,69.99
22562,30.48
19983,1120.49
29303,2419.06
28639,190.27
17819,3.99
20624,6021.62
15927,6932.9025
27288,4442.1582
18632,32.27
12134,97.45
16468,63.97
18460,2341.97
17278,4382.75
17942,3896.5325
19857,69.99
29180,2452.04
11201,180.94
22021,23.97
19293,2533.97
16760,67.97
18752,119.98
11842,98.97
20547,56.97
24646,3578.27
20318,3241.8996
14069,173.94
21729,49.97
17401,2329.99
26661,1912.47
22333,69.97
23023,32.28
14902,1538.5782
25722,777.34
17066,105.75
21151,1155.48
25479,1799.95
23315,15.23
26120,3335.2396
12595,40.27
13136,62.27
23956,67.49
21792,114.46
14759,7.28
15300,4.99
16525,4752.75
14610,1468.5882
12446,5944.73
26263,28.99
18689,78.98
16774,54.98
24938,38.88
22774,29.99
14361,106.96
15051,6650.60
24248,2770.5225
11264,3182.27
15592,59.98
13428,2316.97
26953,786.33
24789,2419.06
12887,21.98
26412,55.91
18735,6021.62
11905,8155.98
14822,4397.75
13826,48.97
15818,4.99
19708,564.99
16837,155.47
23667,2398.05
24663,58.98
14776,5908.25
12784,5985.22
26183,2071.4196
27179,548.98
13780,59.49
29100,102.96
25187,71.58
25705,1274.0782
20750,1184.46
24709,1735.98
19754,78.98
26724,2049.0982
25141,4.99
29054,751.34
18234,1754.98
11765,8143.03
11427,9917.99
14298,3365.6675
12306,74.97
22788,603.96
16296,122.95
23126,45.22
17693,13.98
24185,7.28
21088,30.48
16219,553.97
27580,39.98
28121,119.98
16156,4344.0882
11828,93.98
12824,44.54
24231,563.77
21314,9.99
18171,3319.3975
19167,1120.49
13843,30.97
25204,1249.84
14839,156.25
23329,39.98
19691,569.97
15363,4719.04
16359,7.28
20687,9.99
22608,1744.97
25250,1883.5582
18217,6056.61
19213,1155.48
14344,126.95
17676,603.49
26246,27.28
14885,1155.48
23730,4828.11
21228,3936.5425
21566,42.28
27720,39.98
15317,54.98
28058,21.49
19794,6098.58
17630,4.99
13302,56.97
16697,87.08
27517,539.99
23189,600.46
12369,94.23
11490,53.99
22067,539.99
15403,39.98
18320,223.19
14407,64.47
19339,4315.8982
27995,4.99
28991,63.97
23040,565.47
20335,69.99
11679,145.96
26999,57.98
14195,8316.29
22851,4632.8625
26764,1938.47
24772,195.59
25768,75.47
17112,6.28
18108,1735.98
22373,5976.32
12180,5930.23
16422,4632.8625
27783,165.28
12721,14.98
13717,74.98
21377,69.99
24082,39.98
25078,2473.04
29469,2393.06
27477,23.78
18649,603.49
27305,1714.97
20813,64.47
25290,2419.06
16634,106.56
18798,1728.27
13929,76.97
12243,3914.98
13239,185.70
16571,52.92
20899,6.28
29163,3578.27
25831,1882.5682
28536,13.98
17175,2334.98
21503,49.97
11616,5253.6496
19276,2547.95
14948,2786.5225
15944,3234.94
27932,123.48
20272,94.48
23604,3.99
24600,4.99
12549,5908.25
20209,3268.5482
27242,782.99
15881,564.99
11012,81.26
22914,59.98
11553,21.49
25619,1273.83
18586,2322.28
14258,80.96
26309,2800.4382
28473,21.49
21981,75.97
24145,13.98
26458,32.27
28622,88.46
20561,3139.0882
12071,5973.24
26395,25.48
14988,71.27
23478,588.96
27723,1155.48
16339,3169.5882
26372,548.98
19210,4.99
16531,3291.80
20776,22.93
17690,1700.99
17859,1735.98
27769,776.33
12094,5962.52
22127,89.97
16385,64.47
29074,67.49
14819,4355.71
27554,2071.4196
23647,12.94
26249,2071.4196
12263,6829.3796
13468,4626.5225
15134,5151.7096
24952,71.58
12140,118.17
16462,49.48
13783,5955.23
14865,29.99
13614,114.21
24852,2457.33
15088,5896.19
26326,4442.1582
24998,2438.06
16170,188.87
26203,188.98
29389,2589.0882
16654,3056.32
13737,39.25
21812,1155.48
23378,5317.23
13345,4759.51
17544,2359.98
25167,71.58
16216,614.47
21858,2492.32
16608,101.57
26687,24.99
29343,553.97
12217,5873.26
13299,4835.30
22004,3917.5425
23332,4144.34
20922,3226.34
22250,548.98
28951,9.99
27869,2462.55
17736,4742.74
11825,5900.55
13153,106.96
20730,68.97
18128,85.48
29243,122.95
20292,119.98
11779,5873.26
19256,2518.97
18174,7.28
20338,123.98
19648,100.84
18818,2319.26
15380,3145.26
27331,3.99
13222,150.41
23870,624.95
20169,78.96
28682,63.97
15449,49.56
25765,2438.06
25436,1243.84
13030,76.97
22519,921.77
14381,3330.4175
23086,12.94
11135,2334.97
21045,23.78
19840,119.98
28805,3578.27
26641,4464.4796
13906,3021.0425
22396,1725.98
24560,2404.97
16070,39.98
18626,4644.7475
24460,3302.0525
15257,39.98
24085,39.98
17421,2376.96
12701,6868.4396
15778,3177.96
23770,4.99
14696,42.28
22688,38.98
15947,7.28
12532,235.72
25934,64.97
14596,3056.0482
14006,3295.4275
25244,21.93
17252,92.97
28490,778.62
27408,77.96
20069,574.98
28476,119.98
18397,4.99
11058,8248.02
18005,5804.8725
14175,145.23
11556,21.49
18503,123.98
18695,6029.57
14367,1839.9175
23601,6.28
24683,2393.06
11948,82.26
17613,2401.95
26518,32.27
27600,23.78
23209,4802.11
19963,6054.22
26910,588.96
27992,2.29
24291,539.99
19479,3443.7875
18987,119.98
19087,47.20
21251,191.27
16923,59.98
19771,4167.23
23017,563.77
20853,1147.77
24099,563.77
21935,39.47
18297,6119.59
22625,77.96
20461,2492.32
